filename	mark	label	off0	off1	span
PMC5453893	T9	URL	378	402	http://www.gpower.hhu.de
PMC5453893	T10	Application_Mention	433	438	Prism
PMC4616920	T1	Application_Mention	346	352	Prisma
PMC4616920	T2	Version	370	373	5.0
PMC3013778	T1	Application_Mention	276	286	PostgreSQL
PMC3013778	T2	Application_Mention	1149	1155	BLASTP
PMC3013778	T3	Application_Mention	1521	1535	RASTA-Bacteria
PMC3013778	T4	Application_Mention	1595	1610	RASTA- Bacteria
PMC3013778	T5	Application_Mention	1630	1638	RPSBLAST
PMC3013778	T6	Application_Mention	1777	1791	RASTA-Bacteria
PMC3013778	T7	Application_Mention	2801	2815	RASTA-Bacteria
PMC3013778	T8	Application_Mention	3823	3833	PostgreSQL
PMC3013778	T9	Application_Mention	4215	4220	Linux
PMC3013778	T10	Application_Mention	4239	4245	Apache
PMC3013778	T11	Application_Mention	4474	4481	Gbrowse
PMC3013778	T12	Application_Mention	4528	4534	CGview
PMC3013778	T13	Application_Mention	4599	4605	MUSCLE
PMC3013778	T14	Application_Mention	4615	4622	Jalview
PMC3013778	T15	Application_Mention	4653	4664	Primer3Plus
PMC3013778	T16	Application_Mention	4675	4687	IslandViewer
PMC3013778	T17	Application_Mention	6012	6026	RASTA-Bacteria
PMC3013778	T18	Application_Mention	6151	6158	Gbrowse
PMC3013778	T19	Application_Mention	8361	8369	WU-BLAST
PMC3013778	T20	Version	8370	8373	2.0
PMC3013778	T21	Developer	8375	8382	W. Gish
PMC3013778	T22	Application_Mention	8480	8488	RPSBLAST
PMC3013778	T23	Application_Mention	8951	8956	Blast
PMC3013778	T24	Application_Mention	9077	9084	Gbrowse
PMC3013778	T25	Application_Mention	10725	10733	RPSBLAST
PMC5386927	T1	Application_Mention	310	314	SPSS
PMC5386927	T2	Version	323	327	14.0
PMC5386927	T3	Developer	341	349	SPSS Inc
PMC3694184	T1	Application_Mention	485	489	SPSS
PMC3694184	T2	Version	497	501	17.0
PMC3694184	T3	Developer	512	516	SPSS
PMC4754077	T1	Application_Mention	173	183	FreeSurfer
PMC4754077	T2	Version	184	187	5.1
PMC4754077	T3	URL	189	222	http://surfer.nmr.mgh.harvard.edu
PMC3093010	T1	Application_Mention	165	174	Stat View
PMC3093010	T2	Developer	185	198	SAS Institute
PMC3664807	T1	Application_Mention	1336	1347	Axio Vision
PMC4618831	T1	Application_Mention	43	48	Prism
PMC4618831	T2	Version	49	52	6.0
PMC4618831	T3	Developer	54	62	GraphPad
PMC4147369	T1	Application_Mention	302	308	ImageJ
PMC4147369	T2	Application_Mention	1109	1117	Clampfit
PMC4147369	T3	Developer	1119	1136	Molecular Devices
PMC4147369	T4	Application_Mention	1142	1163	Mini Analysis Progrom
PMC4147369	T5	Developer	1165	1176	Synaptosoft
PMC5147514	T1	Application_Mention	1926	1932	ImageJ
PMC5147514	T2	Application_Mention	2455	2469	Graphpad Prism
PMC5147514	T3	Version	2470	2471	6
PMC5147514	T4	Developer	2473	2490	Graphpad Software
PMC5147514	T5	Application_Mention	2638	2644	ImageJ
PMC5147514	T6	Application_Mention	4246	4260	GraphPad Prism
PMC5147514	T7	Version	4261	4262	6
PMC5147514	T8	Developer	4264	4281	GraphPad Software
PMC5147514	T9	Application_Mention	5266	5280	GraphPad Prism
PMC5147514	T10	Version	5281	5282	6
PMC5147514	T11	Developer	5284	5301	GraphPad Software
PMC4800296	T1	Application_Mention	512	521	qBasePLUS
PMC4800296	T2	Version	539	542	1.5
PMC4800296	T3	Developer	544	554	Biogazelle
PMC4800296	T4	Application_Mention	718	724	geNorm
PMC4800296	T5	Application_Mention	939	953	GraphPad Prism
PMC4800296	T6	Version	954	957	5.0
PMC4800296	T7	Developer	971	988	GraphPad Software
PMC3793542	T1	Application_Mention	114	118	SPSS
PMC3793542	T2	Version	129	133	18.0
PMC4527497	T1	Application_Mention	331	337	Primer
PMC4527497	T2	Version	338	339	3
PMC4527497	T3	Application_Mention	933	943	Stat- View
PMC4527497	T4	Developer	956	967	Hulinks Inc
PMC3894438	T1	Application_Mention	51	54	SAS
PMC3894438	T2	Version	73	78	9.1.3
PMC2759333	T1	Application_Mention	1121	1126	NVIVO
PMC2759333	T2	Version	1127	1128	7
PMC4564743	T1	Application_Mention	47	51	SPSS
PMC4564743	T2	Version	52	56	21.0
PMC4564743	T3	Developer	79	87	SPSS Inc
PMC5293301	T1	Application_Mention	170	174	LDPI
PMC5293301	T2	Version	179	182	3.1
PMC5293301	T3	Developer	184	191	Perimed
PMC5293301	T4	Application_Mention	647	696	Statistical Package for the Social Sciences (SPSS
PMC5293301	T5	Version	705	707	21
PMC3060514	T1	Application_Mention	185	188	MOE
PMC3060514	T2	Version	232	236	2009
PMC3060514	T3	Developer	238	267	Chemical Computing Group, Inc
PMC3060514	T4	Application_Mention	1049	1060	Schrödinger
PMC3060514	T5	Application_Mention	1440	1461	Maestro 8.5 interface
PMC3060514	T6	Application_Mention	1536	1550	GraphPad Prism
PMC3060514	T7	Version	1551	1555	5.02
PMC4503903	T1	Application_Mention	9	24	SPSS Statistics
PMC4503903	T2	Version	45	49	22.0
PMC4503903	T3	Developer	51	59	IBM Corp
PMC4822213	T1	Application_Mention	2127	2138	CFX Manager
PMC4822213	T2	Version	2147	2150	3.1
PMC4822213	T3	Developer	2179	2199	Bio-Rad Laboratories
PMC4822213	T4	Application_Mention	2729	2732	JMP
PMC4822213	T5	Version	2762	2768	12.1.0
PMC4822213	T6	Developer	2770	2773	SAS
PMC3366639	T1	Application_Mention	1208	1215	Forcite
PMC3406768	T1	Application_Mention	235	249	Image-Pro PLUS
PMC3406768	T2	Developer	251	277	Media Cybernetics Co., Ltd
PMC3406768	T3	Developer	905	914	Microsoft
PMC3406768	T4	Application_Mention	915	920	Excel
PMC3406768	T5	Version	921	925	2003
PMC3406768	T6	Application_Mention	959	971	Excel Toukei
PMC3406768	T7	Version	972	976	2010
PMC3406768	T8	Developer	990	1033	Social Survey Research Information Co., Ltd
PMC4947724	T1	Application_Mention	125	132	moorVMS
PMC4947724	T2	Version	872	875	3.1
PMC4947724	T3	Developer	877	893	Moor Instruments
PMC4947724	T4	Application_Mention	1421	1431	Kubios HRV
PMC4947724	T5	Version	1444	1447	2.1
PMC4947724	T6	Application_Mention	2073	2117	Statistical Packages for the Social Sciences
PMC4947724	T7	Version	2120	2122	22
PMC4947724	T8	Developer	2136	2140	SPSS
PMC2529246	T1	Application_Mention	903	910	MSQuant
PMC2529246	T2	Version	911	914	1.4
PMC5131455	T1	Application_Mention	617	624	Vetstat
PMC4015203	T1	Application_Mention	609	623	Review Manager
PMC4015203	T2	Version	632	637	5.2.3
PMC4015203	T3	Application_Mention	639	645	RevMan
PMC4015203	T4	Developer	661	687	the Nordic Cochrane Center
PMC4015203	T5	Developer	722	748	the Cochrane Collaboration
PMC4589655	T1	Application_Mention	707	710	SAS
PMC4589655	T2	Developer	712	725	SAS Institute
PMC4589655	T3	Application_Mention	745	746	R
PMC4589655	T4	URL	748	766	www. r-project.org
PMC4848362	T1	Application_Mention	46	50	SPSS
PMC4848362	T2	Version	68	70	20
PMC4453845	T1	Application_Mention	316	335	Definiens Developer
PMC4453845	T2	Version	336	338	XD
PMC4162729	T1	Application_Mention	158	165	E*Value
PMC4162729	T2	Application_Mention	592	600	FirstNet
PMC4162729	T3	Developer	602	608	Cerner
PMC4162729	T4	Application_Mention	729	735	OnCall
PMC4162729	T5	Developer	737	752	Spiral Software
PMC4162729	T6	Application_Mention	1165	1177	Statistician
PMC4162729	T7	Version	1178	1181	2.0
PMC4162729	T8	Developer	1183	1187	xlQA
PMC4120377	T1	Developer	35	44	Microsoft
PMC4120377	T2	Application_Mention	45	51	Access
PMC4120377	T3	Developer	109	112	IBM
PMC4120377	T4	Application_Mention	113	117	SPSS
PMC4120377	T5	Version	131	133	20
PMC5214516	T1	Application_Mention	655	662	Dedoose
PMC3875508	T1	Application_Mention	36	48	Solid- Works
PMC3875508	T2	Version	49	53	2008
PMC3875508	T3	Developer	67	82	Solidworks Crop
PMC3875508	T4	Application_Mention	196	202	ABAQUS
PMC3875508	T5	Version	204	210	6.7- 1
PMC3875508	T6	Developer	212	224	Simulia Corp
PMC4213703	T1	Application_Mention	107	147	System Analysis and Statistical Genetics
PMC4213703	T2	Version	156	162	(2001)
PMC2447781	T1	Application_Mention	204	212	pFlexAna
PMC2447781	T2	Application_Mention	344	383	pFlexAna (protein flexibility analyzer)
PMC2447781	T3	Application_Mention	651	659	pFlexAna
PMC2447781	T4	Application_Mention	945	953	pFlexAna
PMC2447781	T5	Application_Mention	1247	1255	pFlexAna
PMC2447781	T6	Application_Mention	1641	1649	pFlexAna
PMC2447781	T7	Application_Mention	2570	2576	FATCAT
PMC2447781	T8	Application_Mention	3120	3126	FATCAT
PMC2447781	T9	Application_Mention	3131	3139	pFlexAna
PMC2447781	T10	Application_Mention	3153	3161	pFlexAna
PMC2447781	T11	Application_Mention	3348	3356	pFlexAna
PMC2447781	T12	Application_Mention	3834	3842	pFlexAna
PMC2447781	T13	Application_Mention	4286	4294	pFlexAna
PMC2447781	T14	Application_Mention	4877	4885	pFlexAna
PMC2447781	T15	Application_Mention	5054	5058	Jmol
PMC2447781	T16	Application_Mention	5478	5486	pFlexAna
PMC2447781	T17	Application_Mention	5759	5767	pFlexAna
PMC2447781	T18	Application_Mention	6173	6181	pFlexAna
PMC2447781	T19	Application_Mention	8514	8522	pFlexAna
PMC2447781	T20	Application_Mention	9697	9702	PyMol
PMC2447781	T21	Application_Mention	9770	9774	Jmol
PMC2447781	T22	Application_Mention	9810	9818	pFlexAna
PMC2447781	T23	Application_Mention	10007	10015	pFlexAna
PMC2447781	T24	Application_Mention	10668	10676	pFlexAna
PMC2447781	T25	Application_Mention	10925	10933	pFlexAna
PMC2447781	T26	Application_Mention	11337	11345	pFlexAna
PMC2447781	T27	Application_Mention	12245	12253	pFlexAna
PMC2447781	T28	Application_Mention	12434	12442	pFlexAna
PMC2447781	T29	Application_Mention	12626	12634	pFlexAna
PMC2447781	T30	Application_Mention	12924	12932	pFlexAna
PMC2447781	T31	Application_Mention	12995	13003	pFlexAna
PMC2447781	T32	Application_Mention	13422	13430	pFlexAna
PMC2447781	T33	Application_Mention	13616	13624	pFlexAna
PMC2447781	T34	Application_Mention	13748	13756	pFlexAna
PMC2447781	T35	Application_Mention	13868	13876	pFlexAna
PMC4586740	T1	Application_Mention	1506	1512	ImageJ
PMC4586740	T2	Developer	1514	1543	National Institutes of Health
PMC4586740	T3	Application_Mention	5799	5806	Voronto
PMC4586740	T4	Application_Mention	5811	5843	Ingenuity Pathway Analysis (IPA)
PMC4586740	T5	Application_Mention	5855	5862	Voronto
PMC4586740	T6	Application_Mention	6144	6147	IPA
PMC4586740	T7	Application_Mention	9006	9032	Agilent Feature Extraction
PMC4586740	T8	Version	9033	9041	10.5.1.1
PMC4586740	T9	Application_Mention	9207	9221	BRB-ArrayTools
PMC4586740	T10	Version	9223	9228	3.8.1
PMC4586740	T11	Application_Mention	9383	9409	Agilent Feature Extraction
PMC4586740	T12	Application_Mention	9507	9512	limma
PMC4586740	T13	Application_Mention	9529	9541	Bioconductor
PMC4586740	T14	Application_Mention	9549	9550	R
PMC4586740	T15	Version	9584	9590	2.15.0
PMC4586740	T16	Application_Mention	9797	9804	Cluster
PMC4586740	T17	Application_Mention	9809	9817	Treeview
PMC4586740	T18	Application_Mention	10153	10156	MeV
PMC4586740	T19	Application_Mention	10320	10321	R
PMC4586740	T20	Application_Mention	10569	10574	limma
PMC4586740	T21	Application_Mention	10619	10623	Venn
PMC4586740	T22	Application_Mention	10666	10669	IPA
PMC4586740	T23	Application_Mention	10674	10681	Voronto
PMC3025493	T1	Application_Mention	291	297	Origin
PMC3025493	T2	Version	298	301	7.5
PMC3025493	T3	Developer	312	323	Origin- Lab
PMC3025493	T4	Developer	498	507	Microsoft
PMC3025493	T5	Application_Mention	508	513	Excel
PMC3025493	T6	Application_Mention	517	522	Prism
PMC3025493	T7	Application_Mention	582	589	Image J
PMC4871932	T1	Application_Mention	1697	1701	SPSS
PMC4871932	T2	Version	1706	1710	20.0
PMC4871932	T3	Developer	1712	1720	IBM Corp
PMC5081317	T1	Application_Mention	49	72	SPSS statistics package
PMC5081317	T2	Version	78	82	20.0
PMC5081317	T3	Developer	84	87	IBM
PMC3018006	T1	Application_Mention	499	506	LabVIEW
PMC3018006	T2	Application_Mention	2895	2902	LabVIEW
PMC4751907	T1	Application_Mention	42	46	SPSS
PMC4751907	T2	Version	56	60	19.0
PMC2729960	T1	Application_Mention	42	46	SPSS
PMC2729960	T2	Version	47	51	11.0
PMC4472590	T1	Application_Mention	217	221	SPSS
PMC4472590	T2	Version	227	229	16
PMC4472590	T3	Developer	231	239	SPSS Inc
PMC4303280	T1	Application_Mention	199	203	SPSS
PMC4303280	T2	Version	250	254	21.0
PMC4150201	T1	Application_Mention	229	233	SPSS
PMC4150201	T2	Version	235	239	2011
PMC4436784	T1	Application_Mention	429	438	MetaMorph
PMC4436784	T2	Developer	440	457	Molecular Devices
PMC2241875	T1	Application_Mention	473	479	MATLAB
PMC2241875	T2	Application_Mention	721	728	Ensembl
PMC2241875	T3	URL	739	754	www.ensembl.org
PMC2241875	T4	Application_Mention	766	773	Biomart
PMC2241875	T5	Application_Mention	1296	1303	ENSEMBL
PMC2241875	T6	Application_Mention	1461	1465	STAC
PMC2241875	T7	Application_Mention	1535	1542	Ensembl
PMC2241875	T8	Application_Mention	1679	1686	Ensembl
PMC2241875	T9	Application_Mention	1772	1777	DAVID
PMC2241875	T10	URL	1793	1816	david.abcc. ncifcrf.gov
PMC2241875	T11	Application_Mention	2083	2087	STAC
PMC2241875	T12	Application_Mention	2098	2102	STAC
PMC2241875	T13	Application_Mention	2581	2585	STAC
PMC2241875	T14	URL	2595	2614	cbil.upenn.edu/STAC
PMC2241875	T15	Application_Mention	2915	2919	STAC
PMC2241875	T16	Version	2920	2923	1.2
PMC3913674	T1	Application_Mention	668	682	lmPerm package
PMC3913674	T2	Application_Mention	686	687	R
PMC4280887	T1	Application_Mention	39	43	Tint
PMC4280887	T2	Developer	63	68	Axona
PMC4280887	T3	Application_Mention	567	571	Tint
PMC4280887	T4	Developer	582	587	Axona
PMC4280887	T5	Application_Mention	763	767	Tint
PMC4236336	T1	Application_Mention	65	71	MATLAB
PMC4236336	T2	Application_Mention	89	111	Neural Network Toolbox
PMC4236336	T3	Developer	113	122	Mathworks
PMC4236336	T4	Application_Mention	773	777	SPSS
PMC4236336	T5	Version	778	782	19.0
PMC4236336	T6	Developer	784	787	IBM
PMC4236336	T7	Application_Mention	811	818	MedCalc
PMC4236336	T8	Version	819	825	12.4.0
PMC4236336	T9	Developer	827	843	MedCalc Software
PMC3549877	T1	Application_Mention	28	40	GenomeStudio
PMC3549877	T2	Version	42	48	2010.3
PMC3549877	T3	Developer	50	58	Illumina
PMC3549877	T4	Application_Mention	929	934	PSCAN
PMC4965703	T1	Application_Mention	710	715	NVivo
PMC4965703	T2	Version	716	718	10
PMC4965703	T3	Developer	720	745	QSR International Pty Ltd
PMC2890158	T1	Application_Mention	32	39	DNASTAR
PMC2890158	T2	Version	51	56	5.0.5
PMC2890158	T3	Developer	58	65	DNAstar
PMC2890158	T4	Application_Mention	281	288	MrBayes
PMC2890158	T5	Version	291	296	3.0b4
PMC3447890	T1	Application_Mention	5183	5186	SAS
PMC3447890	T2	Version	5187	5190	9.2
PMC3447890	T3	Developer	5201	5214	SAS Institute
PMC5013111	T1	Application_Mention	819	823	SPSS
PMC5013111	T2	Developer	850	858	SPSS Inc
PMC2850939	T1	Application_Mention	436	445	Mass-Lynx
PMC4579483	T1	Application_Mention	271	276	Excel
PMC4579483	T2	Application_Mention	281	290	R-package
PMC5210339	T1	Application_Mention	394	397	SAS
PMC5210339	T2	Developer	399	416	SAS Institute Inc
PMC5210339	T3	Version	436	439	9.4
PMC4386318	T1	Application_Mention	7	11	SPSS
PMC3218131	T1	Application_Mention	45	49	SPSS
PMC3218131	T2	Version	55	59	12.0
PMC3218131	T3	Developer	61	69	SPSS Inc
PMC4776054	T1	Application_Mention	43	78	Statistical Analysis Software (SAS)
PMC4776054	T2	Version	88	91	9.3
PMC4776054	T3	Developer	93	110	SAS Institute Inc
PMC5132031	T1	Application_Mention	368	371	JMP
PMC5132031	T2	Version	372	376	11.0
PMC5132031	T3	Developer	378	395	SAS Institute Inc
PMC4792979	T1	Developer	2060	2065	Adobe
PMC4792979	T2	Application_Mention	2066	2075	Photoshop
PMC4792979	T3	Version	2076	2081	7.0.1
PMC4792979	T4	Application_Mention	3402	3406	SPSS
PMC4792979	T5	Version	3436	3440	22.0
PMC4792979	T6	Developer	3442	3450	IBM Corp
PMC5001609	T1	Application_Mention	759	769	ImageQuant
PMC5001609	T2	Developer	780	794	GE Biosciences
PMC4078681	T1	Application_Mention	141	153	DiscoverText
PMC4078681	T2	Application_Mention	251	263	DiscoverText
PMC3939454	T1	Application_Mention	1055	1060	MCODE
PMC3939454	T2	Application_Mention	1065	1072	CFinder
PMC3939454	T3	Application_Mention	1110	1121	Cluster-ONE
PMC3939454	T4	Application_Mention	1759	1764	COACH
PMC3939454	T5	Application_Mention	1772	1778	CACHET
PMC3939454	T6	Application_Mention	4434	4440	CACHET
PMC3939454	T7	Application_Mention	5856	5862	CACHET
PMC3939454	T8	Application_Mention	6280	6286	CACHET
PMC3939454	T9	Application_Mention	6392	6398	CACHET
PMC3939454	T10	Application_Mention	6695	6701	CACHET
PMC3939454	T11	Application_Mention	6915	6921	CACHET
PMC3939454	T12	Application_Mention	7242	7248	CACHET
PMC3939454	T13	Application_Mention	7757	7763	CACHET
PMC3939454	T14	Application_Mention	8985	8991	CACHET
PMC3939454	T15	Application_Mention	9149	9150	R
PMC3939454	T16	Version	9584	9590	2.15.2
PMC3939454	T17	Application_Mention	9629	9634	iRefR
PMC3939454	T18	Version	9639	9646	1.00 12
PMC3939454	T19	Application_Mention	9651	9657	igraph
PMC3939454	T20	Version	9662	9666	0.64
PMC3939454	T21	Application_Mention	9674	9687	org.Sc.sgd.db
PMC3939454	T22	Version	9692	9697	2.9.1
PMC3939454	T23	Application_Mention	10043	10051	linkcomm
PMC3939454	T24	Application_Mention	10054	10055	R
PMC3939454	T25	Application_Mention	10068	10074	CACHET
PMC3939454	T26	Application_Mention	10107	10113	CACHET
PMC3939454	T27	Application_Mention	10745	10751	CACHET
PMC3939454	T28	Application_Mention	10756	10757	R
PMC3939454	T29	Version	11152	11158	2.15.2
PMC3939454	T30	Application_Mention	11178	11183	iRefR
PMC3939454	T31	Application_Mention	11192	11198	igraph
PMC3611102	T1	Application_Mention	417	421	SPSS
PMC3611102	T2	Version	427	431	18.0
PMC3611102	T3	Developer	433	441	SPSS Inc
PMC5327171	T1	Application_Mention	47	51	SPSS
PMC5327171	T2	Version	69	73	19.0
PMC5327171	T3	Developer	75	81	IBM Co
PMC3624981	T1	Application_Mention	39	43	SPSS
PMC3624981	T2	Version	49	53	14.0
PMC3624981	T3	Developer	55	63	SPSS Inc
PMC3702283	T1	Application_Mention	909	915	Origin
PMC3702283	T2	Developer	917	938	Microcal software Inc
PMC3702283	T3	Application_Mention	2074	2081	Clampex
PMC3702283	T4	Version	2090	2092	10
PMC3702283	T5	Developer	2094	2111	Molecular Devices
PMC3702283	T6	Application_Mention	2150	2158	Clampfit
PMC3702283	T7	Version	2167	2169	10
PMC3702283	T8	Developer	2171	2188	Molecular Devices
PMC3184742	T1	Application_Mention	1268	1286	Pro- tec processor
PMC3184742	T2	Developer	1288	1310	PROTEC medical systems
PMC4497354	T1	Application_Mention	368	372	SPSS
PMC5467779	T1	Application_Mention	1158	1163	Oligo
PMC5467779	T2	Version	1164	1167	6.0
PMC5467779	T3	Application_Mention	2680	2684	SPSS
PMC5467779	T4	Version	2685	2689	19.0
PMC5467779	T5	Application_Mention	2703	2708	Prism
PMC5467779	T6	Version	2729	2730	5
PMC5098543	T1	Application_Mention	236	254	Mass Center system
PMC5098543	T2	Version	263	269	1.3.7b
PMC5098543	T3	Developer	271	275	JEOL
PMC3729991	T1	Application_Mention	202	206	SPSS
PMC3729991	T2	Version	212	216	11.5
PMC3729991	T3	Developer	218	226	SPSS Inc
PMC4401356	T1	Application_Mention	211	215	SPSS
PMC4401356	T2	Version	225	227	22
PMC4401356	T3	Developer	229	238	SPSS, Inc
PMC2781407	T1	Application_Mention	63	68	PRISM
PMC2781407	T2	Developer	79	97	Graph-Pad Software
PMC4401865	T1	Application_Mention	437	455	e1071-package of R
PMC5098113	T1	Application_Mention	72	79	Megawin
PMC5098113	T2	Version	80	83	2.4
PMC5098113	T3	Application_Mention	225	231	MATLAB
PMC5098113	T4	Application_Mention	311	315	SPSS
PMC5098113	T5	Version	325	327	14
PMC5098113	T6	Application_Mention	783	789	MATLAB
PMC3389425	T1	Application_Mention	528	536	Statview
PMC3389425	T2	Version	537	540	5.0
PMC3389425	T3	Developer	551	568	SAS Institute Inc
PMC4770866	T1	Application_Mention	142	172	Nanoparticle Tracking Analysis
PMC4770866	T2	Version	173	176	2.3
PMC4770866	T3	Developer	187	194	Malvern
PMC4770866	T4	Application_Mention	1792	1811	UCSC genome browser
PMC4770866	T5	URL	1813	1833	www.genome.ucsc.edu/
PMC4770866	T6	Application_Mention	1840	1847	ENSEMBL
PMC3283851	T1	Application_Mention	133	137	SPSS
PMC3283851	T2	Version	138	142	15.0
PMC3283851	T3	Developer	153	161	SPSS Inc
PMC1933159	T1	Application_Mention	206	213	taveRNA
PMC1933159	T2	Application_Mention	321	328	taveRNA
PMC1933159	T3	Application_Mention	524	531	taveRNA
PMC1933159	T4	Application_Mention	639	646	alteRNA
PMC1933159	T5	Application_Mention	737	744	inteRNA
PMC1933159	T6	Application_Mention	833	838	pRuNA
PMC1933159	T7	Application_Mention	1455	1462	alteRNA
PMC1933159	T8	Application_Mention	1754	1759	Mfold
PMC1933159	T9	Application_Mention	1765	1771	RNAscf
PMC1933159	T10	Application_Mention	1780	1787	alifold
PMC1933159	T11	Developer	2162	2195	SFU Lab for Computational Biology
PMC1933159	T12	Application_Mention	2210	2217	inteRNA
PMC1933159	T13	Application_Mention	2450	2457	inteRNA
PMC1933159	T14	Application_Mention	2481	2488	inteRNA
PMC1933159	T15	Application_Mention	2713	2718	Mfold
PMC1933159	T16	Application_Mention	2820	2827	inteRNA
PMC1933159	T17	Application_Mention	3105	3112	inteRNA
PMC1933159	T18	Application_Mention	3967	3972	pRuNA
PMC1933159	T19	Application_Mention	4170	4175	pRuNA
PMC1933159	T20	Application_Mention	4675	4680	pRuNA
PMC1933159	T21	Application_Mention	4945	4952	inteRNA
PMC1933159	T22	Application_Mention	5036	5043	alteRNA
PMC1933159	T23	Application_Mention	5660	5665	Mfold
PMC1933159	T24	Application_Mention	6114	6120	NAVIEW
PMC1933159	T25	Application_Mention	6130	6135	Mfold
PMC1933159	T26	Application_Mention	6180	6187	alteRNA
PMC1933159	T27	Application_Mention	7442	7447	Mfold
PMC1933159	T28	Application_Mention	7901	7906	Mfold
PMC1933159	T29	Application_Mention	8198	8205	alteRNA
PMC1933159	T30	Application_Mention	8471	8478	inteRNA
PMC1933159	T31	Application_Mention	8931	8938	inteRNA
PMC1933159	T32	Application_Mention	9214	9221	inteRNA
PMC1933159	T33	Application_Mention	9245	9252	inteRNA
PMC1933159	T34	Application_Mention	9666	9673	inteRNA
PMC1933159	T35	Application_Mention	9782	9789	inteRNA
PMC1933159	T36	Application_Mention	10265	10270	Mfold
PMC1933159	T37	Application_Mention	10383	10390	alteRNA
PMC1933159	T38	Application_Mention	10392	10399	alteRNA
PMC1933159	T39	Application_Mention	10934	10939	pRuNA
PMC1933159	T40	Application_Mention	11149	11154	pRuNA
PMC1933159	T41	Application_Mention	11482	11487	pRuNA
PMC1933159	T42	Application_Mention	11811	11816	pRuNA
PMC1933159	T43	Application_Mention	12267	12272	pRuNA
PMC1933159	T44	Application_Mention	12393	12398	pRuNA
PMC1933159	T45	Application_Mention	12705	12710	pRuNA
PMC1933159	T46	Application_Mention	12781	12788	taveRNA
PMC1933159	T47	Application_Mention	12917	12922	Linux
PMC1933159	T48	Application_Mention	13035	13042	alteRNA
PMC1933159	T49	Application_Mention	13176	13183	inteRNA
PMC1933159	T50	Application_Mention	13380	13385	pRuNA
PMC1933159	T51	Application_Mention	13497	13504	inteRNA
PMC1933159	T52	Application_Mention	13509	13516	alteRNA
PMC1933159	T53	Application_Mention	13518	13525	taveRNA
PMC1933159	T54	Application_Mention	13561	13568	taveRNA
PMC1933159	T55	Developer	13595	13651	Lab for Computational Biology at Simon Fraser University
PMC1933159	T56	URL	13678	13710	http://compbio.cs.sfu.ca/taverna
PMC4454910	T1	Application_Mention	9	48	Statistical Package for Social Sciences
PMC4454910	T2	Version	57	59	19
PMC4454910	T3	Developer	73	81	IBM Corp
PMC4042634	T1	Application_Mention	64	79	JMP statistical
PMC5370249	T1	Application_Mention	808	823	Prexion3DViewer
PMC5370249	T2	Version	841	849	2.4.1.20
PMC5370249	T3	Developer	851	862	PreXion Inc
PMC5370249	T4	Application_Mention	1553	1568	Prexion3DViewer
PMC5370249	T5	Version	1577	1585	2.4.1.20
PMC5370249	T6	Application_Mention	1766	1771	Excel
PMC5370249	T7	Developer	1785	1794	Microsoft
PMC5370249	T8	Application_Mention	1954	1969	SPSS Statistics
PMC5370249	T9	Version	1992	1996	20.0
PMC5370249	T10	Developer	1998	2006	IBM Corp
PMC4387613	T1	Application_Mention	51	92	Research Electronic Data Capture (REDCap)
PMC4387613	T2	Developer	182	203	Vanderbilt University
PMC4387613	T3	Developer	606	615	Microsoft
PMC4387613	T4	Application_Mention	616	621	Excel
PMC4387613	T5	Application_Mention	654	687	SAS (Statistical Analysis System)
PMC4387613	T6	Application_Mention	689	735	SPSS (Statistical Package for Social Sciences)
PMC4387613	T7	Application_Mention	741	749	R Studio
PMC4963544	T1	Application_Mention	1511	1522	Data Spread
PMC4963544	T2	Developer	1530	1533	TSI
PMC5045956	T1	Application_Mention	109	113	SPSS
PMC5045956	T2	Version	119	121	13
PMC4717961	T1	Application_Mention	2167	2172	Stata
PMC4717961	T2	Version	2173	2175	10
PMC4717961	T3	Developer	2186	2195	StataCorp
PMC4717961	T4	Application_Mention	2321	2335	GraphPad Prism
PMC4717961	T5	Version	2336	2339	5.0
PMC4717961	T6	Developer	2341	2362	GraphPad Software Inc
PMC4843533	T1	Application_Mention	1376	1382	NRecon
PMC4843533	T2	Developer	1384	1391	SkyScan
PMC4843533	T3	Application_Mention	1464	1472	MeVisLab
PMC4843533	T4	Developer	1480	1506	MeVis Medical Solutions AG
PMC4843533	T5	Application_Mention	2420	2425	Prism
PMC4843533	T6	Version	2426	2430	5.0a
PMC4843533	T7	Developer	2455	2476	GraphPad Software Inc
PMC3251324	T1	Application_Mention	163	170	MrBayes
PMC3251324	T2	Version	174	179	3.0b4
PMC3251324	T3	Application_Mention	238	282	PAUP (Phylogenetic Analysis Using Parsimony)
PMC3251324	T4	Version	287	293	4.0b10
PMC3251324	T5	Developer	313	335	Maximum Parsimony (MP)
PMC3836143	T1	Application_Mention	1848	1852	SPSS
PMC3836143	T2	Version	1873	1877	17.0
PMC3836143	T3	Developer	1879	1887	SPSS Inc
PMC5271396	T1	Application_Mention	581	586	STATA
PMC5271396	T2	Version	595	599	12.0
PMC5271396	T3	Developer	601	618	Stata Corporation
PMC5063056	T1	Application_Mention	294	300	ImageJ
PMC5063056	T2	URL	302	326	http://imagej.nih.gov/ij
PMC5063056	T3	Developer	364	393	National Institutes of Health
PMC5063056	T4	Application_Mention	1417	1427	CC Metrics
PMC5063056	T5	Developer	1481	1492	Rayaz Malik
PMC5063056	T6	Application_Mention	2971	2978	RStudio
